87	204	5	Back to the Future (1985)
87	8	5	Babe (1995)
87	216	5	When Harry Met Sally... (1989)
87	451	4	Grease (1978)
87	648	5	Quiet Man, The (1952)
87	70	5	Four Weddings and a Funeral (1994)
87	100	5	Fargo (1996)
87	209	5	This Is Spinal Tap (1984)
87	33	3	Desperado (1995)
87	382	3	Adventures of Priscilla, Queen of the Desert, The (1994)
326	265	4	Hunt for Red October, The (1990)
326	550	5	Die Hard: With a Vengeance (1995)
87	4	5	Get Shorty (1995)
87	502	5	Bananas (1971)
87	56	4	Pulp Fiction (1994)
87	781	5	French Kiss (1995)
326	503	3	Candidate, The (1972)
87	152	4	Sleeper (1973)
87	154	4	Monty Python's Life of Brian (1979)
87	49	5	I.Q. (1994)
87	845	4	That Thing You Do! (1996)
87	372	3	Jeffrey (1995)
87	410	4	Kingpin (1996)
87	692	5	American President, The (1995)
882	131	4	Breakfast at Tiffany's (1961)
882	465	3	Jungle Book, The (1994)
882	582	5	Piano, The (1993)
882	70	3	Four Weddings and a Funeral (1994)
87	1072	3	Pyromaniac's Love Story, A (1995)
87	477	3	Matilda (1996)
87	789	3	Swimming with Sharks (1995)
87	111	4	Truth About Cats & Dogs, The (1996)
87	47	3	Ed Wood (1994)
87	514	4	Annie Hall (1977)
87	88	5	Sleepless in Seattle (1993)
87	201	2	Evil Dead II (1987)
87	239	4	Sneakers (1992)
87	414	3	My Favorite Year (1982)
326	4	1	Get Shorty (1995)
326	501	3	Dumbo (1941)
87	367	4	Clueless (1995)
87	433	3	Heathers (1989)
87	153	5	Fish Called Wanda, A (1988)
87	167	4	Private Benjamin (1980)
87	393	4	Mrs. Doubtfire (1993)
87	732	4	Dave (1993)
87	94	4	Home Alone (1990)
87	13	3	Mighty Aphrodite (1995)
87	186	5	Blues Brothers, The (1980)
87	238	3	Raising Arizona (1987)
87	274	4	Sabrina (1995)
87	871	4	Vegas Vacation (1997)
87	728	4	Junior (1994)
87	801	3	Air Up There, The (1994)
882	135	5	2001: A Space Odyssey (1968)
882	143	4	Sound of Music, The (1965)
882	202	4	Groundhog Day (1993)
882	559	3	Interview with the Vampire (1994)
882	566	4	Clear and Present Danger (1994)
87	25	4	Birdcage, The (1996)
87	1049	3	House Arrest (1996)
87	211	5	M*A*S*H (1970)
87	709	3	Strictly Ballroom (1992)
87	1074	3	Reality Bites (1994)
87	321	2	Mother (1996)
87	401	2	Brady Bunch Movie, The (1995)
87	63	4	Santa Clause, The (1994)
87	72	3	Mask, The (1994)
87	775	2	Something to Talk About (1995)
87	944	5	Renaissance Man (1994)
87	996	3	Big Green, The (1995)
326	182	2	GoodFellas (1990)
326	228	4	Star Trek: The Wrath of Khan (1982)
326	230	3	Star Trek IV: The Voyage Home (1986)
326	82	3	Jurassic Park (1993)
326	177	3	Good, The Bad and The Ugly, The (1966)
326	385	3	True Lies (1994)
326	568	4	Speed (1994)
87	1185	4	In the Army Now (1994)
87	715	3	To Die For (1995)
87	790	4	Tommy Boy (1995)
87	1186	3	Inkwell, The (1994)
87	40	3	To Wong Foo, Thanks for Everything! Julie Newmar (1995)
87	702	3	Barcelona (1994)
326	227	3	Star Trek VI: The Undiscovered Country (1991)
326	229	3	Star Trek III: The Search for Spock (1984)
326	232	2	Young Guns (1988)
326	233	4	Under Siege (1992)
326	679	3	Conan the Barbarian (1981)
87	1028	4	Grumpier Old Men (1995)
87	411	4	Nutty Professor, The (1996)
87	722	4	Nine Months (1995)
326	226	5	Die Hard 2 (1990)
326	33	2	Desperado (1995)
326	397	3	Striking Distance (1993)
326	665	1	Alien 3 (1992)
326	720	2	First Knight (1995)
326	849	1	Days of Thunder (1990)
326	403	3	Batman (1989)
326	399	4	Three Musketeers, The (1993)
326	38	3	Net, The (1995)
326	391	4	Last Action Hero (1993)
326	554	3	Waterworld (1995)
87	386	2	Addams Family Values (1993)
87	629	4	Victor/Victoria (1982)
87	765	3	Boomerang (1992)
87	1041	4	Forget Paris (1995)
87	1118	3	Up in Smoke (1978)
87	67	4	Ace Ventura: Pet Detective (1994)
87	585	4	Son in Law (1993)
882	427	5	To Kill a Mockingbird (1962)
882	684	3	In the Line of Fire (1993)
326	1231	3	Marked for Death (1990)
326	449	3	Star Trek: The Motion Picture (1979)
326	53	1	Natural Born Killers (1994)
87	1182	3	Cops and Robbersons (1994)
87	824	3	Great White Hype, The (1996)
87	926	4	Down Periscope (1996)
326	566	4	Clear and Present Danger (1994)
87	163	4	Return of the Pink Panther, The (1974)
87	73	3	Maverick (1994)
87	804	3	Jimmy Hollywood (1994)
87	1179	3	Man of the House (1995)
87	1180	3	I Love Trouble (1994)
87	384	4	Naked Gun 33 1/3: The Final Insult (1994)
87	409	3	Jack (1996)
87	577	4	Coneheads (1993)
87	90	2	So I Married an Axe Murderer (1993)
326	186	4	Blues Brothers, The (1980)
326	732	5	Dave (1993)
882	95	4	Aladdin (1992)
326	663	1	Being There (1979)
87	1000	3	Lightning Jack (1994)
87	120	2	Striptease (1996)
87	158	3	Weekend at Bernie's (1989)
87	21	3	Muppet Treasure Island (1996)
87	780	4	Dumb & Dumber (1994)
326	790	1	Tommy Boy (1995)
326	90	1	So I Married an Axe Murderer (1993)
87	1178	3	Major Payne (1994)
87	235	3	Mars Attacks! (1996)
87	575	3	City Slickers II: The Legend of Curly's Gold (1994)
87	866	4	Michael (1996)
326	451	2	Grease (1978)
326	88	2	Sleepless in Seattle (1993)
87	1079	2	Joe's Apartment (1996)
87	476	2	First Wives Club, The (1996)
87	80	4	Hot Shots! Part Deux (1993)
882	1444	4	That Darn Cat! (1965)
882	185	5	Psycho (1960)
326	1118	2	Up in Smoke (1978)
326	367	3	Clueless (1995)
326	72	2	Mask, The (1994)
87	598	2	Big Squeeze, The (1996)
87	783	4	Milk Money (1994)
87	1047	3	Multiplicity (1996)
87	1177	1	Dunston Checks In (1996)
87	396	1	Serial Mom (1994)
87	791	2	Baby-Sitters Club, The (1995)
87	796	4	Speechless (1994)
326	428	5	Harold and Maude (1971)
326	386	5	Addams Family Values (1993)
326	67	2	Ace Ventura: Pet Detective (1994)
326	94	4	Home Alone (1990)
326	780	2	Dumb & Dumber (1994)
326	944	2	Renaissance Man (1994)
326	200	2	Shining, The (1980)
326	219	2	Nightmare on Elm Street, A (1984)
326	443	5	Birds, The (1963)
326	448	3	Omen, The (1976)
326	436	3	American Werewolf in London, An (1981)
326	670	3	Body Snatchers (1993)
326	447	4	Carrie (1976)
87	297	3	Ulee's Gold (1997)
326	444	4	Blob, The (1958)
326	445	4	Body Snatcher, The (1945)
326	559	3	Interview with the Vampire (1994)
326	441	2	Amityville Horror, The (1979)
326	674	3	Cat People (1982)
326	452	3	Jaws 2 (1978)
326	563	3	Stephen King's The Langoliers (1995)
326	564	3	Tales from the Hood (1995)
326	565	3	Village of the Damned (1995)
87	318	4	Schindler's List (1993)
87	519	4	Treasure of the Sierra Madre, The (1948)
87	196	5	Dead Poets Society (1989)
87	496	5	It's a Wonderful Life (1946)
87	628	4	Sleepers (1996)
87	423	3	E.T. the Extra-Terrestrial (1982)
87	134	4	Citizen Kane (1941)
87	657	4	Manchurian Candidate, The (1962)
87	705	4	Singin' in the Rain (1952)
87	192	3	Raging Bull (1980)
87	521	3	Deer Hunter, The (1978)
87	157	3	Platoon (1986)
87	427	4	To Kill a Mockingbird (1962)
87	97	5	Dances with Wolves (1990)
87	132	5	Wizard of Oz, The (1939)
87	491	5	Adventures of Robin Hood, The (1938)
87	87	4	Searching for Bobby Fischer (1993)
87	9	4	Dead Man Walking (1995)
87	1189	5	Prefontaine (1997)
882	96	4	Terminator 2: Judgment Day (1991)
882	423	5	E.T. the Extra-Terrestrial (1982)
882	79	5	Fugitive, The (1993)
882	99	5	Snow White and the Seven Dwarfs (1937)
108	294	4	Liar Liar (1997)
108	304	3	Fly Away Home (1996)
108	319	5	Everyone Says I Love You (1996)
108	748	3	Saint, The (1997)
882	194	3	Sting, The (1973)
108	100	4	Fargo (1996)
108	127	4	Godfather, The (1972)
108	1	4	Toy Story (1995)
108	14	5	Postino, Il (1994)
108	222	2	Star Trek: First Contact (1996)
882	186	5	Blues Brothers, The (1980)
882	660	3	Fried Green Tomatoes (1991)
108	275	5	Sense and Sensibility (1995)
108	50	4	Star Wars (1977)
108	124	4	Lone Star (1996)
108	237	3	Jerry Maguire (1996)
882	101	3	Heavy Metal (1981)
882	420	5	Alice in Wonderland (1951)
882	501	5	Dumbo (1941)
882	616	4	Night of the Living Dead (1968)
882	662	3	Somewhere in Time (1980)
108	7	5	Twelve Monkeys (1995)
108	10	5	Richard III (1995)
108	13	3	Mighty Aphrodite (1995)
108	125	3	Phenomenon (1996)
882	1116	4	Mark of Zorro, The (1940)
882	140	3	Homeward Bound: The Incredible Journey (1993)
882	227	4	Star Trek VI: The Undiscovered Country (1991)
882	416	4	Old Yeller (1957)
108	284	3	Tin Cup (1996)
108	137	5	Big Night (1996)
108	515	5	Boot, Das (1981)
108	252	3	Lost World: Jurassic Park, The (1997)
108	181	3	Return of the Jedi (1983)
108	281	4	River Wild, The (1994)
108	718	4	In the Bleak Midwinter (1995)
108	282	3	Time to Kill, A (1996)
108	740	3	Jane Eyre (1996)
108	290	4	Fierce Creatures (1997)
108	471	2	Courage Under Fire (1996)
108	255	2	My Best Friend's Wedding (1997)
882	739	4	Pretty Woman (1990)
882	393	4	Mrs. Doubtfire (1993)
882	969	5	Winnie the Pooh and the Blustery Day (1968)
108	21	3	Muppet Treasure Island (1996)
108	405	3	Mission: Impossible (1996)
108	121	3	Independence Day (ID4) (1996)
108	931	2	Island of Dr. Moreau, The (1996)
810	288	3	Scream (1996)
810	294	5	Liar Liar (1997)
810	321	5	Mother (1996)
810	323	4	Dante's Peak (1997)
810	243	4	Jungle2Jungle (1997)
810	881	4	Money Talks (1997)
810	289	5	Evita (1996)
810	873	3	Picture Perfect (1997)
810	678	4	Volcano (1997)
810	878	4	That Darn Cat! (1997)
894	242	4	Kolya (1996)
894	268	3	Chasing Amy (1997)
894	269	3	Full Monty, The (1997)
894	302	4	L.A. Confidential (1997)
894	258	4	Contact (1997)
894	289	2	Evita (1996)
894	262	4	In the Company of Men (1997)
894	270	3	Gattaca (1997)
894	288	3	Scream (1996)
894	879	4	Peacemaker, The (1997)
894	292	4	Rosewood (1997)
894	324	3	Lost Highway (1997)
894	326	3	G.I. Jane (1997)
894	299	3	Hoodlum (1997)
894	334	3	U Turn (1997)
894	690	4	Seven Years in Tibet (1997)
894	332	3	Kiss the Girls (1997)
894	748	3	Saint, The (1997)
894	322	3	Murder at 1600 (1997)
894	1295	3	Kicked in the Head (1997)
894	260	2	Event Horizon (1997)
894	323	2	Dante's Peak (1997)
894	678	3	Volcano (1997)
894	990	3	Anna Karenina (1997)
894	264	3	Mimic (1997)
894	300	4	Air Force One (1997)
894	328	4	Conspiracy Theory (1997)
894	1251	4	A Chef in Love (1996)
894	515	4	Boot, Das (1981)
894	1379	4	Love and Other Catastrophes (1996)
894	298	3	Face/Off (1997)
894	256	3	When the Cats Away (Chacun cherche son chat) (1996)
894	295	3	Breakdown (1997)
894	534	4	Traveller (1997)
894	286	5	English Patient, The (1996)
894	303	4	Ulee's Gold (1997)
894	306	4	Mrs. Brown (Her Majesty, Mrs. Brown) (1997)
894	319	4	Everyone Says I Love You (1996)
894	333	4	Game, The (1997)
894	340	4	Boogie Nights (1997)
894	536	5	Ponette (1996)
894	888	4	One Night Stand (1997)
894	935	3	Paradise Road (1997)
894	248	4	Grosse Pointe Blank (1997)
894	255	3	My Best Friend's Wedding (1997)
894	936	4	Brassed Off (1996)
894	249	3	Austin Powers: International Man of Mystery (1997)
894	252	3	Lost World: Jurassic Park, The (1997)
894	1023	3	Fathers' Day (1997)
894	250	4	Fifth Element, The (1997)
894	1016	3	Con Air (1997)
894	1226	4	Night Falls on Manhattan (1997)
894	535	4	Addicted to Love (1997)
894	1255	4	Broken English (1996)
894	1258	3	Trial and Error (1997)
894	1315	3	Inventing the Abbotts (1997)
894	244	4	Smilla's Sense of Snow (1997)
894	190	5	Henry V (1989)
894	19	4	Antonia's Line (1995)
894	847	4	Looking for Richard (1996)
894	223	4	Sling Blade (1996)
894	318	5	Schindler's List (1993)
894	1131	4	Safe (1995)
894	134	4	Citizen Kane (1941)
894	479	5	Vertigo (1958)
894	511	4	Lawrence of Arabia (1962)
894	1194	5	Once Were Warriors (1994)
894	512	5	Wings of Desire (1987)
545	328	4	Conspiracy Theory (1997)
545	271	3	Starship Troopers (1997)
545	689	4	Jackal, The (1997)
545	266	2	Kull the Conqueror (1997)
545	326	3	G.I. Jane (1997)
545	680	2	Kull the Conqueror (1997)
545	258	3	Contact (1997)
545	181	5	Return of the Jedi (1983)
545	50	5	Star Wars (1977)
545	257	5	Men in Black (1997)
545	993	2	Hercules (1997)
545	254	4	Batman & Robin (1997)
545	144	3	Die Hard (1988)
545	172	5	Empire Strikes Back, The (1980)
545	174	4	Raiders of the Lost Ark (1981)
545	176	4	Aliens (1986)
545	183	4	Alien (1979)
545	89	3	Blade Runner (1982)
545	222	4	Star Trek: First Contact (1996)
545	195	4	Terminator, The (1984)
545	210	5	Indiana Jones and the Last Crusade (1989)
545	22	3	Braveheart (1995)
545	117	4	Rock, The (1996)
545	188	2	Full Metal Jacket (1987)
545	55	3	Professional, The (1994)
545	79	4	Fugitive, The (1993)
545	96	5	Terminator 2: Judgment Day (1991)
545	228	5	Star Trek: The Wrath of Khan (1982)
545	385	3	True Lies (1994)
545	472	5	Dragonheart (1996)
545	68	4	Crow, The (1994)
545	82	4	Jurassic Park (1993)
545	121	5	Independence Day (ID4) (1996)
545	177	3	Good, The Bad and The Ugly, The (1966)
545	568	3	Speed (1994)
545	665	3	Alien 3 (1992)
545	230	5	Star Trek IV: The Voyage Home (1986)
545	550	3	Die Hard: With a Vengeance (1995)
545	227	4	Star Trek VI: The Undiscovered Country (1991)
545	229	3	Star Trek III: The Search for Spock (1984)
545	233	4	Under Siege (1992)
545	403	5	Batman (1989)
545	405	4	Mission: Impossible (1996)
545	684	4	In the Line of Fire (1993)
545	226	3	Die Hard 2 (1990)
545	566	4	Clear and Present Danger (1994)
545	62	5	Stargate (1994)
545	679	2	Conan the Barbarian (1981)
545	161	4	Top Gun (1986)
545	17	3	From Dusk Till Dawn (1996)
545	231	4	Batman Returns (1992)
545	431	3	Highlander (1986)
545	636	3	Escape from New York (1981)
545	449	2	Star Trek: The Motion Picture (1979)
545	554	3	Waterworld (1995)
545	373	3	Judge Dredd (1995)
545	810	4	Shadow, The (1994)
545	541	4	Mortal Kombat (1995)
545	208	3	Young Frankenstein (1974)
545	732	4	Dave (1993)
545	175	4	Brazil (1985)
545	204	4	Back to the Future (1985)
545	194	3	Sting, The (1973)
545	648	3	Quiet Man, The (1952)
545	98	5	Silence of the Lambs, The (1991)
545	234	3	Jaws (1975)
545	164	4	Abyss, The (1989)
545	218	4	Cape Fear (1991)
545	217	5	Bram Stoker's Dracula (1992)
545	413	4	Tales from the Crypt Presents: Bordello of Blood (1996)
545	444	3	Blob, The (1958)
545	447	3	Carrie (1976)
545	379	4	Tales From the Crypt Presents: Demon Knight (1995)
545	563	3	Stephen King's The Langoliers (1995)
545	569	3	Wolf (1994)
545	551	4	Lord of Illusions (1995)
545	73	4	Maverick (1994)
545	168	4	Monty Python and the Holy Grail (1974)
545	173	5	Princess Bride, The (1987)
545	524	4	Great Dictator, The (1940)
545	710	3	Better Off Dead... (1985)
545	746	4	Real Genius (1985)
545	451	3	Grease (1978)
545	202	4	Groundhog Day (1993)
545	211	3	M*A*S*H (1970)
545	692	3	American President, The (1995)
545	80	3	Hot Shots! Part Deux (1993)
545	1028	4	Grumpier Old Men (1995)
545	167	3	Private Benjamin (1980)
545	944	4	Renaissance Man (1994)
545	399	4	Three Musketeers, The (1993)
545	94	3	Home Alone (1990)
545	384	3	Naked Gun 33 1/3: The Final Insult (1994)
545	393	4	Mrs. Doubtfire (1993)
545	575	3	City Slickers II: The Legend of Curly's Gold (1994)
545	395	4	Robin Hood: Men in Tights (1993)
545	546	3	Broken Arrow (1996)
545	743	3	Crow: City of Angels, The (1996)
545	1	5	Toy Story (1995)
545	820	3	Space Jam (1996)
545	95	4	Aladdin (1992)
545	588	4	Beauty and the Beast (1991)
545	71	5	Lion King, The (1994)
545	1091	3	Pete's Dragon (1977)
545	426	3	Transformers: The Movie, The (1986)
545	627	3	Robin Hood: Prince of Thieves (1991)
545	101	4	Heavy Metal (1981)
870	736	1	Shadowlands (1993)
870	699	3	Little Women (1994)
870	470	3	Tombstone (1993)
545	97	3	Dances with Wolves (1990)
870	433	3	Heathers (1989)
545	549	4	Rob Roy (1995)
545	88	3	Sleepless in Seattle (1993)
870	1230	2	Ready to Wear (Pret-A-Porter) (1994)
870	395	3	Robin Hood: Men in Tights (1993)
870	763	4	Happy Gilmore (1996)
545	155	3	Dirty Dancing (1987)
870	1042	2	Just Cause (1995)
870	1208	2	Kiss of Death (1995)
870	1090	2	Sliver (1993)
870	1210	1	Virtuosity (1995)
870	579	2	Fatal Instinct (1993)
870	574	1	Boxing Helena (1993)
870	378	3	Miracle on 34th Street (1994)
389	286	2	English Patient, The (1996)
389	302	5	L.A. Confidential (1997)
389	100	5	Fargo (1996)
389	127	5	Godfather, The (1972)
389	591	3	Primal Fear (1996)
389	109	3	Mystery Science Theater 3000: The Movie (1996)
389	475	5	Trainspotting (1996)
389	50	5	Star Wars (1977)
389	181	4	Return of the Jedi (1983)
389	847	4	Looking for Richard (1996)
389	1007	4	Waiting for Guffman (1996)
389	1	4	Toy Story (1995)
389	275	5	Sense and Sensibility (1995)
389	249	3	Austin Powers: International Man of Mystery (1997)
389	111	3	Truth About Cats & Dogs, The (1996)
389	124	4	Lone Star (1996)
389	845	4	That Thing You Do! (1996)
389	285	5	Secrets & Lies (1996)
389	257	3	Men in Black (1997)
389	471	4	Courage Under Fire (1996)
389	283	5	Emma (1996)
389	926	3	Down Periscope (1996)
389	151	4	Willy Wonka and the Chocolate Factory (1971)
389	15	2	Mr. Holland's Opus (1995)
389	25	3	Birdcage, The (1996)
389	763	1	Happy Gilmore (1996)
389	410	3	Kingpin (1996)
389	240	3	Beavis and Butt-head Do America (1996)
389	301	4	In & Out (1997)
385	522	4	Down by Law (1986)
385	865	4	Ice Storm, The (1997)
385	174	2	Raiders of the Lost Ark (1981)
532	338	3	Bean (1997)
553	307	4	Devil's Advocate, The (1997)
553	479	5	Vertigo (1958)
553	515	5	Boot, Das (1981)
553	611	5	Laura (1944)
553	641	4	Paths of Glory (1957)
553	89	5	Blade Runner (1982)
553	483	5	Casablanca (1942)
553	178	5	12 Angry Men (1957)
553	496	3	It's a Wonderful Life (1946)
553	497	4	Bringing Up Baby (1938)
553	1126	4	Old Man and the Sea, The (1958)
553	265	5	Hunt for Red October, The (1990)
553	427	5	To Kill a Mockingbird (1962)
553	523	4	Cool Hand Luke (1967)
553	99	5	Snow White and the Seven Dwarfs (1937)
553	186	3	Blues Brothers, The (1980)
553	275	5	Sense and Sensibility (1995)
553	480	5	North by Northwest (1959)
553	648	4	Quiet Man, The (1952)
553	187	5	Godfather: Part II, The (1974)
553	474	5	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
553	132	4	Wizard of Oz, The (1939)
553	131	5	Breakfast at Tiffany's (1961)
553	136	4	Mr. Smith Goes to Washington (1939)
553	238	5	Raising Arizona (1987)
553	378	3	Miracle on 34th Street (1994)
553	423	3	E.T. the Extra-Terrestrial (1982)
553	506	4	Rebel Without a Cause (1955)
553	1124	4	Farewell to Arms, A (1932)
553	181	4	Return of the Jedi (1983)
553	485	3	My Fair Lady (1964)
553	514	3	Annie Hall (1977)
553	603	5	Rear Window (1954)
553	631	5	Crying Game, The (1992)
553	45	4	Eat Drink Man Woman (1994)
553	50	4	Star Wars (1977)
553	638	3	Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)
553	81	3	Hudsucker Proxy, The (1994)
553	434	3	Forbidden Planet (1956)
553	86	3	Remains of the Day, The (1993)
553	134	4	Citizen Kane (1941)
553	170	4	Cinema Paradiso (1988)
553	23	5	Taxi Driver (1976)
553	481	3	Apartment, The (1960)
553	513	4	Third Man, The (1949)
553	609	4	Father of the Bride (1950)
553	197	5	Graduate, The (1967)
553	482	4	Some Like It Hot (1959)
553	507	3	Streetcar Named Desire, A (1951)
553	100	5	Fargo (1996)
553	111	4	Truth About Cats & Dogs, The (1996)
553	205	4	Patton (1970)
553	435	4	Butch Cassidy and the Sundance Kid (1969)
553	511	5	Lawrence of Arabia (1962)
553	1200	3	Kim (1950)
553	478	4	Philadelphia Story, The (1940)
553	589	5	Wild Bunch, The (1969)
553	1194	5	Once Were Warriors (1994)
553	135	4	2001: A Space Odyssey (1968)
553	218	4	Cape Fear (1991)
553	487	5	Roman Holiday (1953)
553	524	5	Great Dictator, The (1940)
553	98	5	Silence of the Lambs, The (1991)
553	492	3	East of Eden (1955)
553	498	4	African Queen, The (1951)
553	519	5	Treasure of the Sierra Madre, The (1948)
553	56	4	Pulp Fiction (1994)
553	617	4	Blue Angel, The (Blaue Engel, Der) (1930)
553	174	4	Raiders of the Lost Ark (1981)
553	490	4	To Catch a Thief (1955)
553	615	5	39 Steps, The (1935)
553	153	5	Fish Called Wanda, A (1988)
553	505	5	Dial M for Murder (1954)
553	604	5	It Happened One Night (1934)
553	607	4	Rebecca (1940)
553	1021	2	8 1/2 (1963)
553	1	3	Toy Story (1995)
553	191	4	Amadeus (1984)
553	199	4	Bridge on the River Kwai, The (1957)
553	367	4	Clueless (1995)
553	520	5	Great Escape, The (1963)
553	525	4	Big Sleep, The (1946)
553	177	4	Good, The Bad and The Ugly, The (1966)
553	528	3	Killing Fields, The (1984)
553	151	5	Willy Wonka and the Chocolate Factory (1971)
553	1009	4	Stealing Beauty (1996)
553	1451	4	Foreign Correspondent (1940)
553	657	5	Manchurian Candidate, The (1962)
553	190	5	Henry V (1989)
553	559	3	Interview with the Vampire (1994)
553	605	4	Meet Me in St. Louis (1944)
553	646	4	Once Upon a Time in the West (1969)
553	655	4	Stand by Me (1986)
553	182	3	GoodFellas (1990)
553	213	5	Room with a View, A (1986)
553	527	3	Gandhi (1982)
553	8	3	Babe (1995)
553	22	5	Braveheart (1995)
553	484	5	Maltese Falcon, The (1941)
553	661	5	High Noon (1952)
282	269	4	Full Monty, The (1997)
282	302	5	L.A. Confidential (1997)
282	305	4	Ice Storm, The (1997)
282	258	5	Contact (1997)
282	288	4	Scream (1996)
282	319	4	Everyone Says I Love You (1996)
282	333	3	Game, The (1997)
282	340	3	Boogie Nights (1997)
282	262	4	In the Company of Men (1997)
282	327	5	Cop Land (1997)
282	268	4	Chasing Amy (1997)
282	300	3	Air Force One (1997)
282	338	3	Bean (1997)
282	890	4	Mortal Kombat: Annihilation (1997)
282	879	2	Peacemaker, The (1997)
282	294	4	Liar Liar (1997)
282	358	3	Spawn (1997)
819	286	5	English Patient, The (1996)
819	303	4	Ulee's Gold (1997)
819	258	2	Contact (1997)
819	300	5	Air Force One (1997)
819	304	4	Fly Away Home (1996)
819	319	4	Everyone Says I Love You (1996)
819	340	5	Boogie Nights (1997)
819	327	4	Cop Land (1997)
819	245	3	Devil's Own, The (1997)
449	269	5	Full Monty, The (1997)
449	286	4	English Patient, The (1996)
449	333	3	Game, The (1997)
449	127	5	Godfather, The (1972)
449	285	5	Secrets & Lies (1996)
449	14	3	Postino, Il (1994)
449	251	3	Shall We Dance? (1996)
449	475	5	Trainspotting (1996)
449	117	3	Rock, The (1996)
449	9	4	Dead Man Walking (1995)
12	300	4	Air Force One (1997)
449	100	5	Fargo (1996)
449	1010	4	Basquiat (1996)
449	1011	4	2 Days in the Valley (1996)
449	515	5	Boot, Das (1981)
449	276	5	Leaving Las Vegas (1995)
449	936	5	Brassed Off (1996)
12	328	4	Conspiracy Theory (1997)
449	224	4	Ridicule (1996)
449	1142	4	When We Were Kings (1996)
449	293	4	Donnie Brasco (1997)
449	459	4	Cry, the Beloved Country (1995)
12	754	4	Red Corner (1997)
449	742	3	Ransom (1996)
449	137	5	Big Night (1996)
449	15	4	Mr. Holland's Opus (1995)
449	473	3	James and the Giant Peach (1996)
449	248	4	Grosse Pointe Blank (1997)
12	381	4	Muriel's Wedding (1994)
12	69	5	Forrest Gump (1994)
449	106	3	Diabolique (1996)
449	282	3	Time to Kill, A (1996)
12	174	5	Raiders of the Lost Ark (1981)
12	28	5	Apollo 13 (1995)
449	1367	4	Faust (1994)
449	273	4	Heat (1995)
449	274	2	Sabrina (1995)
449	544	3	Things to Do in Denver when You're Dead (1995)
12	392	4	Man Without a Face, The (1993)
12	416	3	Old Yeller (1957)
12	50	4	Star Wars (1977)
12	98	5	Silence of the Lambs, The (1991)
449	288	3	Scream (1996)
12	172	4	Empire Strikes Back, The (1980)
449	593	4	Stalingrad (1993)
12	684	5	In the Line of Fire (1993)
449	410	3	Kingpin (1996)
12	157	5	Platoon (1986)
449	244	4	Smilla's Sense of Snow (1997)
12	480	4	North by Northwest (1959)
449	1009	4	Stealing Beauty (1996)
449	763	2	Happy Gilmore (1996)
12	591	5	Primal Fear (1996)
449	291	2	Absolute Power (1997)
449	748	2	Saint, The (1997)
12	159	4	Basic Instinct (1992)
449	983	2	Rich Man's Wife, The (1996)
12	170	4	Cinema Paradiso (1988)
12	708	3	Sex, Lies, and Videotape (1989)
12	132	5	Wizard of Oz, The (1939)
12	228	4	Star Trek: The Wrath of Khan (1982)
12	127	4	Godfather, The (1972)
12	276	4	Leaving Las Vegas (1995)
12	168	4	Monty Python and the Holy Grail (1974)
12	202	4	Groundhog Day (1993)
12	161	5	Top Gun (1986)
12	196	5	Dead Poets Society (1989)
12	215	4	Field of Dreams (1989)
449	105	1	Sgt. Bilko (1996)
449	118	1	Twister (1996)
449	120	1	Striptease (1996)
449	122	1	Cable Guy, The (1996)
449	1318	2	Catwalk (1995)
449	546	2	Broken Arrow (1996)
12	203	3	Unforgiven (1992)
12	96	4	Terminator 2: Judgment Day (1991)
12	200	1	Shining, The (1980)
12	82	4	Jurassic Park (1993)
12	143	5	Sound of Music, The (1965)
12	71	4	Lion King, The (1994)
12	133	4	Gone with the Wind (1939)
12	15	5	Mr. Holland's Opus (1995)
12	195	4	Terminator, The (1984)
12	471	5	Courage Under Fire (1996)
12	282	5	Time to Kill, A (1996)
12	753	5	Burnt By the Sun (1994)
12	191	5	Amadeus (1984)
12	204	5	Back to the Future (1985)
12	216	5	When Harry Met Sally... (1989)
12	238	5	Raising Arizona (1987)
12	242	5	Kolya (1996)
12	318	5	Schindler's List (1993)
12	402	5	Ghost (1990)
12	4	5	Get Shorty (1995)
12	735	5	Philadelphia (1993)
12	88	5	Sleepless in Seattle (1993)
12	97	5	Dances with Wolves (1990)
262	131	5	Breakfast at Tiffany's (1961)
262	258	4	Contact (1997)
262	292	4	Rosewood (1997)
262	269	3	Full Monty, The (1997)
262	270	3	Gattaca (1997)
262	754	3	Red Corner (1997)
262	288	3	Scream (1996)
262	332	3	Kiss the Girls (1997)
262	336	3	Playing God (1997)
262	358	3	Spawn (1997)
262	338	4	Bean (1997)
262	1278	4	Selena (1997)
262	181	3	Return of the Jedi (1983)
262	125	3	Phenomenon (1996)
262	1014	5	Romy and Michele's High School Reunion (1997)
555	271	3	Starship Troopers (1997)
262	237	3	Jerry Maguire (1996)
262	275	4	Sense and Sensibility (1995)
262	596	4	Hunchback of Notre Dame, The (1996)
262	845	4	That Thing You Do! (1996)
555	258	3	Contact (1997)
555	269	5	Full Monty, The (1997)
555	288	3	Scream (1996)
555	301	4	In & Out (1997)
555	302	3	L.A. Confidential (1997)
555	319	5	Everyone Says I Love You (1996)
555	326	4	G.I. Jane (1997)
555	328	4	Conspiracy Theory (1997)
